"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"79","hsa-miR-5586-3p","2/184",0.0272042403531584,0.253685550020756,0.0384449353617591,0.346285836832926,-2.19359300961373,7.90654808595721,"PERP;FAM129B"
"80","hsa-miR-8082","2/197",0.0308505351089291,0.27056753088777,0.0434468129164067,0.366679674615704,-2.2609515924652,7.86494888487226,"CTNND1;FAM129B"
"81","hsa-miR-4534","2/205",0.0331861028732194,0.27612539441948,0.046640558723085,0.372998087872793,-2.30121117062482,7.83706017319436,"CTNND1;FAM129B"
"82","hsa-miR-6721-5p","2/235",0.0425345761116259,0.306487833370801,0.0593517829493191,0.372998087872793,-2.47369437269688,7.81053655891429,"S100A16;PGAM1"
"83","hsa-miR-759","2/186",0.0277529646401752,0.253685550020756,0.0391989364368483,0.346285836832926,-2.14506920445869,7.68881310710542,"RAB10;FAM129B"
"84","hsa-miR-96-5p","2/200",0.0317183209427867,0.270924460857727,0.0446343517636989,0.366679674615704,-2.22040415061375,7.66230568197744,"S100A16;PGAM1"
"85","hsa-miR-6742-3p","2/305",0.0675778747231162,0.306487833370801,0.0929151085674397,0.372998087872793,-2.78803312185044,7.51228456043354,"S100A16;PGAM1"
"86","hsa-miR-182-5p","2/179",0.0258522701527833,0.250419751181438,0.0365851901227644,0.346285836832926,-2.03869378130152,7.45215330230398,"S100A16;NDRG1"
"87","hsa-miR-4796-3p","2/286",0.0603722765165858,0.306487833370801,0.0833243878731755,0.372998087872793,-2.65336287511344,7.44858733335341,"CTNND1;DHCR24"
"88","hsa-miR-548t-5p","2/269",0.0541729204250593,0.306487833370801,0.075031586063015,0.372998087872793,-2.50655779289199,7.3080550275898,"NDRG1;S100A11"
"89","hsa-miR-548az-5p","2/269",0.0541729204250593,0.306487833370801,0.075031586063015,0.372998087872793,-2.50386676827051,7.30020914585105,"NDRG1;S100A11"
"90","hsa-miR-107","2/300",0.0656543357557999,0.306487833370801,0.0903597749990357,0.372998087872793,-2.67900502119058,7.29587270975947,"RAB10;GRN"
"91","hsa-miR-512-3p","2/309",0.0691303834830456,0.306487833370801,0.0949749876615846,0.372998087872793,-2.65580661260728,7.09568037644916,"ABLIM1;NDRG1"
"92","hsa-miR-92a-3p","3/1404",0.313526195872302,0.393575437371613,0.423899498543741,0.508522688641198,-5.94482186121617,6.89523457977555,"DHCR24;RAB11A;FAM129B"
"93","hsa-miR-221-3p","2/368",0.0933316942512881,0.306487833370801,0.12680570865662,0.372998087872793,-2.78564691612258,6.60642776392867,"ABLIM1;ANXA1"
"94","mmu-miR-34b-5p","2/335",0.0795059096175064,0.306487833370801,0.108684335704129,0.372998087872793,-2.60247898371125,6.58927880387906,"ABLIM1;CTNND1"
"95","hsa-miR-143-5p","2/389",0.10247525595302,0.306487833370801,0.138702726194811,0.372998087872793,-2.86672810416689,6.53079051885091,"RAB10;PGAM1"
"96","hsa-miR-148b-3p","2/403",0.108707171475092,0.306487833370801,0.146772974236092,0.372998087872793,-2.94130962566461,6.52705287262629,"ABLIM1;NDRG1"
"97","hsa-miR-9-5p","2/351",0.0861223400747147,0.306487833370801,0.117376783726166,0.372998087872793,-2.6556720661115,6.51167188084839,"DSP;GRN"
"98","hsa-miR-16-5p","3/1555",0.372960265642745,0.445766505344644,0.492854850728441,0.558844018418518,-6.27269332195487,6.18665324303831,"DSP;BHLHE40;FAM129B"
"99","hsa-miR-3135b","2/394",0.104688873843106,0.306487833370801,0.141572840158265,0.372998087872793,-2.73297158239617,6.16766759971654,"RAB10;NDRG1"
"100","hsa-miR-222-3p","2/394",0.104688873843106,0.306487833370801,0.141572840158265,0.372998087872793,-2.71574233351097,6.12878527807033,"CAST;ABLIM1"
"101","hsa-miR-3612","2/423",0.11778499840073,0.306487833370801,0.158474622269148,0.372998087872793,-2.84905813027272,6.09383437730779,"SLC9A3R1;FAM129B"
"102","hsa-miR-650","2/426",0.119163517200669,0.306487833370801,0.160246079192141,0.372998087872793,-2.850510094454,6.06377221244149,"SLC9A3R1;FAM129B"
"103","hsa-miR-2467-3p","2/441",0.126118424035312,0.3082496337924,0.169161682561469,0.372998087872793,-2.87248785450426,5.94758359538779,"PGAM1;FAM129B"
"104","hsa-miR-887-5p","2/470",0.139838765067948,0.3082496337924,0.186645565065542,0.385867987199016,-2.95668024262663,5.81657414337632,"LAD1;CTNND1"
"105","hsa-miR-7160-5p","2/486",0.147549197212684,0.311345713934751,0.196411531154046,0.39221871913531,-3.00852552941821,5.75709525385666,"S100A16;NDRG1"
"106","hsa-miR-603","2/508",0.158296778742534,0.319935152049926,0.209954539846858,0.393050407039355,-3.11450109325967,5.74090897852525,"ABLIM1;BHLHE40"
"107","hsa-miR-329-3p","2/538",0.173193125680798,0.326750984205925,0.22859373419634,0.408820205180988,-3.22198654812358,5.64926358546095,"ABLIM1;BHLHE40"
"108","hsa-miR-362-3p","2/536",0.172192198922102,0.326750984205925,0.227346043946337,0.408719065155602,-3.20956494771629,5.64608688970683,"ABLIM1;BHLHE40"
"109","mmu-miR-124-3p","2/435",0.123324222268867,0.3082496337924,0.165584093376837,0.372998087872793,-2.66343200626577,5.57439922354281,"CTNND1;RAB11A"
"110","hsa-miR-4722-5p","2/593",0.201085858514423,0.351881642480127,0.263094453662917,0.424975481743339,-3.33881830724669,5.35554237712079,"S100A16;PERP"
