"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"62","MYOD1_myocyte_mm9","9/3164",0.0243766340033575,0.328854590800012,0.00419119324714133,0.0656446459718123,-1.37371103660503,5.10214168601762,"RAB10;CAST;SLC9A3R1;HSPB1;DHCR24;CAPN1;NDRG1;RAB11A;FAM129B"
"63","JUND_MEL cell line_mm9","2/257",0.0499457305187874,0.472751846854762,0.0306286236233009,0.230520693585896,-1.59411874815628,4.77728416135057,"SLC9A3R1;ANXA2"
"64","ETS1_MEL cell line_mm9","6/1902",0.044657475473231,0.472751846854762,0.0133784253220602,0.143156365699932,-1.49021174553637,4.63267126762817,"RAB10;SLC9A3R1;ANXA2;BHLHE40;NDRG1;FAM129B"
"65","CEBPB_A549_hg19","8/2860",0.0378638467737535,0.436655652310221,0.00809973208948858,0.107246452666377,-1.40831823587188,4.61049384206103,"CAST;ABLIM1;SERPINB1;ANXA1;CAPN1;S100A9;NDRG1;S100A11"
"66","MYOD1_C2C12_mm9","4/1026",0.0529213609900707,0.472751846854762,0.0223469976766782,0.177534481542499,-1.56376912719615,4.5958364962867,"KRT13;HSPB1;CAPN1;NDRG1"
"67","FOSL1_C2C12_mm9","2/293",0.0629939057492401,0.517708535755249,0.038839280514054,0.276153236652492,-1.61273384184966,4.45875313900174,"KRT13;NDRG1"
"68","EP300_MEL cell line_mm9","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.52681227301025,4.43176591643115,"SLC9A3R1;LAD1;ANXA2;BHLHE40;CAPN1;RAB11A"
"69","ETS1_CH12.LX_mm9","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.46999929951275,4.26685906834765,"CAST;RAB10;SLC9A3R1;CSTB;NDRG1;FAM129B"
"70","FOS_endothelial cell of umbilical vein_hg19","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.46456053116842,4.25107235468162,"RAB10;ABLIM1;PERP;NDRG1;RAB11A;FAM129B"
"71","CTCF_fibroblast of dermis_hg19","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.44618897414796,4.19774658459561,"ANXA1;PERP;PGAM1;CTNND1;CAPN1;RAB11A"
"72","RAD21_A549_hg19","8/3040",0.0518307302327538,0.472751846854762,0.011580669450189,0.142224797327365,-1.39766666390154,4.13677473804896,"RAB10;GRN;ANXA2;PERP;BHLHE40;CAPN1;RAB11A;FAM129B"
"73","IKZF1_GM12878_hg19","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.42125659933789,4.1253772102775,"RAB10;ANXA1;CTNND1;BHLHE40;TACSTD2;RAB11A"
"74","JUND_A549_hg19","3/657",0.0629495398942092,0.517708535755249,0.0320185983525764,0.236013379609197,-1.48983032776599,4.12000930780346,"PERP;S100A11;RAB11A"
"75","CEBPB_IMR-90_hg19","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.36816992891403,3.97128642861421,"CAST;ABLIM1;ANXA1;CAPN1;S100A11;FAM129B"
"76","ZNF143_HeLa-S3_hg19","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.36652662168198,3.96651652133094,"DSP;GRN;S100A16;CAPN1;S100A9;RAB11A"
"77","GTF2F1_HeLa-S3_hg19","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.35538506037564,3.93417672912065,"DSP;SLC9A3R1;ANXA1;PERP;HSPB1;CAPN1"
"78","POLR2A_heart_mm9","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.34349027731522,3.89965061541148,"CAST;ANXA1;ANXA2;S100A16;NDRG1;S100A11"
"79","RXRA_HepG2_hg19","3/761",0.0889769175291797,0.642611071044076,0.0462098755989225,0.284991159694302,-1.6013340763907,3.8742329098538,"DSP;SERPINB1;BHLHE40"
"80","SIN3A_K562_hg19","3/698",0.0727142998702049,0.565116569643441,0.0372887494615508,0.269307635000089,-1.47690476518905,3.87128819809974,"CSTB;GRN;NDRG1"
"81","HA-E2F1_HeLa-S3_hg19","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.32892316838157,3.85736773753952,"CSTB;SLC9A3R1;ANXA2;PGAM1;PERP;DHCR24"
"82","TBP_MEL cell line_mm9","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.3279532989665,3.85455256877707,"RAB10;CSTB;GRN;CTNND1;DHCR24;NDRG1"
"83","POLR2A_HCT116_hg19","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.32693022586388,3.85158296957595,"RAB10;CSTB;LAD1;SLC9A3R1;ANXA1;RAB11A"
