"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"98","hsa-miR-556-5p","4/1841",0.254281234301015,0.885572504315577,0.33614451974017,0.965721723903668,-2.14966157490262,2.94356255571121,"DSP;ABLIM1;PERP;DHCR24"
"99","hsa-miR-4317","4/1852",0.2577501330736,0.885572504315577,0.340276524654932,0.965721723903668,-2.16744039412078,2.93853904521396,"ABLIM1;BHLHE40;NDRG1;RAB11A"
"100","mmu-miR-202-5p","4/1882",0.267267570456543,0.885572504315577,0.351566110114421,0.965721723903668,-2.22060246428066,2.9300960231961,"CAST;ABLIM1;NDRG1;FAM129B"
"101","mmu-miR-669k","4/1906",0.274937568618511,0.885572504315577,0.360614357922426,0.965721723903668,-2.23525357927373,2.88618452411455,"CAST;DSP;PERP;RAB11A"
"102","mmu-miR-669h-3p","4/1906",0.274937568618511,0.885572504315577,0.360614357922426,0.965721723903668,-2.22674860941361,2.87520281151785,"CAST;DSP;PERP;RAB11A"
"103","hsa-miR-3141","3/879",0.123173361164176,0.885572504315577,0.162809909876047,0.965721723903668,-1.36991813524968,2.86883115345548,"S100A16;CTNND1;NDRG1"
"104","hsa-miR-4506","4/1967",0.294629635466209,0.885572504315577,0.383643755853099,0.965721723903668,-2.3348863717072,2.85331563269959,"ABLIM1;PERP;DHCR24;CAPN1"
"105","hsa-miR-4484","4/1907",0.27525817114896,0.885572504315577,0.360991607446127,0.965721723903668,-2.20078348357439,2.83911152829308,"ABLIM1;ANXA1;BHLHE40;RAB11A"
"106","hsa-miR-4738-5p","3/887",0.125652229043318,0.885572504315577,0.165916094419886,0.965721723903668,-1.36756013378637,2.8366442053746,"SLC9A3R1;CTNND1;DHCR24"
"107","hsa-miR-4520b-3p","4/1938",0.285234805801352,0.885572504315577,0.372692628470581,0.965721723903668,-2.2588739736547,2.8336276455113,"ABLIM1;PGAM1;PERP;RAB11A"
"108","mmu-miR-467e","4/1846",0.255856572096181,0.885572504315577,0.33802213946874,0.965721723903668,-2.07446889528223,2.82778791361597,"PGAM1;PERP;BHLHE40;RAB11A"
"109","mmu-miR-467h","4/1846",0.255856572096181,0.885572504315577,0.33802213946874,0.965721723903668,-2.06794590841399,2.81889618066753,"PGAM1;PERP;BHLHE40;RAB11A"
"110","hsa-miR-4764-3p","4/1960",0.292356806049157,0.885572504315577,0.381000394075743,0.965721723903668,-2.23512027473728,2.74870684657272,"RAB10;ABLIM1;CTNND1;DHCR24"
"111","hsa-miR-515-3p","4/1936",0.28458901041334,0.885572504315577,0.371937455592702,0.965721723903668,-2.18539222676424,2.74640253494795,"S100A16;BHLHE40;DHCR24;CAPN1"
"112","hsa-miR-519e","4/1936",0.28458901041334,0.885572504315577,0.371937455592702,0.965721723903668,-2.17745658930268,2.7364297462769,"S100A16;BHLHE40;DHCR24;CAPN1"
"113","mmu-miR-216a","4/1862",0.260913565746323,0.885572504315577,0.344036640830843,0.965721723903668,-2.03483342106742,2.73393318788219,"RAB10;SLC9A3R1;SERPINB1;RAB11A"
"114","mmu-miR-551b","2/278",0.0574248698905569,0.885572504315577,0.0725378427877414,0.965721723903668,-0.954417716455999,2.72703654947023,"S100A16;DHCR24"
"115","mmu-miR-499","4/1964",0.293655181170281,0.885572504315577,0.382510904842192,0.965721723903668,-2.22525624726934,2.72671563557711,"LAD1;CTNND1;DHCR24;RAB11A"
"116","mmu-miR-3102","4/1944",0.287173885211453,0.885572504315577,0.37495826861163,0.965721723903668,-2.15757793452691,2.69193959765259,"ABLIM1;CTNND1;CAPN1;NDRG1"
"117","mmu-miR-3094","4/1945",0.287497309233487,0.885572504315577,0.375335889481047,0.965721723903668,-2.15443639769354,2.68559497771798,"ANXA2;BHLHE40;CTNND1;NDRG1"
"118","hsa-miR-3195","2/298",0.0648903089624353,0.885572504315577,0.081707517237208,0.965721723903668,-0.975914542334923,2.66918188971357,"PERP;TACSTD2"
"119","mmu-miR-297c","4/1955",0.290735303030822,0.885572504315577,0.379112216608084,0.965721723903668,-2.11522260365028,2.61302340061297,"CAST;RAB10;DSP;HSPB1"
"120","hsa-miR-383","4/1953",0.290087164691216,0.885572504315577,0.378356941989077,0.965721723903668,-2.10662289686787,2.60710137371502,"SLC9A3R1;ABLIM1;PERP;NDRG1"
"121","hsa-miR-296-3p","4/1950",0.289115459700262,0.885572504315577,0.377224034515821,0.965721723903668,-2.10054299582864,2.60662504720869,"ABLIM1;ANXA1;CTNND1;DHCR24"
