"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"42","ELF5_23300383_ChIP-Seq_T47D_Human","5/1087",0.0162566036945443,0.145998591257987,0.000340922337200642,0.00274835853374056,-1.91039509145399,7.86940657953909,"SLC9A3R1;PERP;CTNND1;S100A9;NDRG1"
"43","TRIM28_17542650_ChIP-ChIP_NTERA2_Human","4/3568",0.761843032714389,0.88276422050747,0.141398752252208,0.203692479451986,-28.0718521440905,7.63595751536461,"LAD1;ANXA2;HSPB1;NDRG1"
"44","CJUN_26792858_Chip-Seq_BT549_Human","8/2000",0.00491858815978513,0.0696578431277678,1.12350010995352e-05,0.000154924752004117,-1.37351149780644,7.29984791210271,"ANXA1;ANXA2;PERP;BHLHE40;CTNND1;RAB11A;S100A11;FAM129B"
"45","P63_26484246_Chip-Seq_KERATINOCYTES_Human","8/2000",0.00491858815978513,0.0696578431277678,1.12350010995352e-05,0.000154924752004117,-1.35303656106938,7.19102907481658,"DSP;LAD1;GRN;ANXA1;PERP;CAPN1;RAB11A;S100A11"
"46","GATA4_25053715_ChIP-Seq_YYC3_Human","8/2000",0.00491858815978513,0.0696578431277678,1.12350010995352e-05,0.000154924752004117,-1.34117855940106,7.12800695315366,"LAD1;ANXA2;S100A16;PERP;BHLHE40;CAPN1;RAB11A;S100A11"
"47","CHD1_26751641_Chip-Seq_LNCaP_Human","8/2000",0.00491858815978513,0.0696578431277678,1.12350010995352e-05,0.000154924752004117,-1.33235894499187,7.0811330507995,"SPRR3;KRT4;PGAM1;CTNND1;TACSTD2;HSPB1;RAB11A;S100A11"
"48","CREB1_26743006_Chip-Seq_LNCaP_Human","8/2000",0.00491858815978513,0.0696578431277678,1.12350010995352e-05,0.000154924752004117,-1.27925589012183,6.79890445290394,"SLC9A3R1;SERPINB1;ANXA2;PERP;BHLHE40;DHCR24;S100A11;FAM129B"
"49","HSF1_23293686_ChIP-Seq_STHDH_STRIATAL_Mouse","4/1156",0.0753906115283743,0.359133458553347,0.00399009744254769,0.0167726268617215,-2.62358691697026,6.78216246193788,"ABLIM1;ANXA2;HSPB1;RAB11A"
"50","SMRT_22465074_ChIP-Seq_MACROPHAGES_Mouse","8/2000",0.00491858815978513,0.0696578431277678,1.12350010995352e-05,0.000154924752004117,-1.26202767770528,6.70734109093788,"CAST;RAB10;SLC9A3R1;GRN;TACSTD2;DHCR24;RAB11A;FAM129B"
"51","EWS-FLI1_20517297_ChIP-Seq_SK-N-MC_Human","3/574",0.0452837854433047,0.279189671035472,0.00421079499628757,0.0167726268617215,-2.04177893664856,6.31891020977021,"SLC9A3R1;CSTB;NDRG1"
"52","RUNX1_20887958_ChIP-Seq_HPC-7_Mouse","5/1120",0.0182889461595051,0.147437042885857,0.000390670405648325,0.0030104601847018,-1.50562954919384,6.02471406207185,"GRN;PGAM1;BHLHE40;DHCR24;FAM129B"
"53","ELK1_22589737_ChIP-Seq_MCF10A_Human","4/928",0.0388708001269228,0.279189671035472,0.00181486058620959,0.00950986947173827,-1.82805124033783,5.93661824755002,"ANXA1;ANXA2;PERP;RAB11A"
