"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"11","SOX2_20726797_ChIP-Seq_SW620_Human","6/2564",0.00786379656038909,0.401053624579843,6.67227456210846e-05,0.00432439449493415,-1.85443796907383,8.98565278346439,"SP110;MX1;IFI44;ISG15;IFIT1;USP18"
"12","JUN_21703547_ChIP-Seq_K562_Human","4/1585",0.0264318861700225,0.60026919366641,0.00110763411197769,0.0340327894997065,-2.04337847963568,7.42397038266816,"RSAD2;IFIT1;USP18;TNFSF13B"
"13","EGR1_23403033_ChIP-Seq_LIVER_Mouse","3/944",0.0311782768753714,0.60026919366641,0.00271240212191736,0.0340327894997065,-2.10250683238855,7.29156450853829,"SP100;SP110;IFIT3"
"14","PCGF4_22325352_ChIP-Seq_293T-Rex_Human","5/2000",0.0126864602297151,0.45290663020083,0.000237164963051475,0.00940754353437516,-1.55335387614491,6.78383808061139,"SP100;IFI44;CMPK2;ISG15;IFI44L"
"15","TP63_19390658_ChIP-ChIP_HaCaT_Human","1/179",0.126198296073193,0.714012413549706,0.0534459761301045,0.192729429075225,-3.11621040825725,6.45024651288514,"SP110"
"16","FOXA1_26769127_Chip-Seq_PDAC-Cell_line_Human","5/2000",0.0126864602297151,0.45290663020083,0.000237164963051475,0.00940754353437516,-1.4683015738405,6.41239596682318,"SP100;IFI44;CMPK2;IFIT1;IFIT3"
"17","GATA2_22383799_ChIP-Seq_G1ME_Mouse","5/2000",0.0126864602297151,0.45290663020083,0.000237164963051475,0.00940754353437516,-1.41790929841294,6.19232181484533,"SP100;RSAD2;SP110;XAF1;TNFSF13B"
"18","VDR_23401126_ChIP-Seq_LCL-AND-THP1_Human","1/239",0.165058115202461,0.714012413549706,0.0706604415714834,0.222756505895761,-2.75307087745608,4.95954060349811,"SP100"
"19","GATA1_19941826_ChIP-Seq_K562_Human","2/967",0.162063643568867,0.714012413549706,0.0342679875088089,0.135709044820972,-2.66738178720069,4.85401111045015,"RSAD2;CMPK2"
"20","RELA_24523406_ChIP-Seq_FIBROSARCOMA_Human","3/1182",0.0549807199847842,0.60026919366641,0.00509066754094217,0.055071767033829,-1.64234233253652,4.76406180381413,"MX1;IFI44L;TNFSF13B"
"21","SPI1_22096565_ChIP-ChIP_GC-B_Mouse","3/1676",0.125372933018522,0.714012413549706,0.0132342515176161,0.0889408324258599,-2.22884820854712,4.62811976609786,"SP100;MX1;SAMHD1"
"22","RUNX1_17652178_ChIP-ChIP_JURKAT_Human","2/1003",0.171721208570174,0.714012413549706,0.0366318373707608,0.142147455884365,-2.54738005971211,4.48818561568937,"SAMHD1;IFIT3"
