"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"1","hsa-miR-16-5p","163/1555",1.24502398560679e-20,3.62799989405818e-17,2.04612754554007e-12,5.96241566770377e-09,-10.150573707963,465.22664720293,"SRP19;CCNT2;SLC4A1AP;UBE3C;GOLT1B;RAPH1;BCCIP;GPATCH4;CAAP1;TTF2;IPO5;CDC20;EFTUD2;GOLGA5;PPIP5K2;PAPOLG;OIP5;KPNA2;HMGN1;SUPT16H;TBCCD1;WDR75;SARS;WBP11;MSH2;DKC1;TEP1;PSME4;KIAA0368;PHIP;DAP3;PSMD12;TMEM161B;LRRC57;STXBP3;UBR3;CDCA8;NCAPG;NMD3;OMA1;NUP160;MRPL10;ZBTB2;BCL2L12;MRPL20;ORC4;RACGAP1;PNPO;MAP7;LYAR;SNX6;ACBD5;NOP14;ZRANB1;EIF2B2;GOT2;PHKB;LSM5;LARP4;CHERP;SRPK1;TADA2B;AIMP1;RCL1;TIMM10B;COQ3;YRDC;NDUFAF4;DNAJC10;CDK1;TRMT13;STT3B;NOL11;CPEB2;RCOR1;MCFD2;FASTKD2;MRPS14;PAK1IP1;KIF14;ATP5G3;BRCA1;AFF4;WDR43;SENP6;MRPL3;XPO1;MRPL1;NOB1;XPO4;TLK1;RRP12;ZNF644;JARID2;ZNF367;RRP15;GABPA;CEP55;COA6;CCT3;EIF5B;HSDL2;TSC22D2;MRPS23;KIF23;DDX52;RABGGTB;RANGAP1;CKAP5;RAD23B;LATS1;DNAJC2;TCP1;POLR1C;BIRC5;KIF2C;TRUB2;GTF3C3;RPL10;HEATR1;ATL2;SRSF1;MALSU1;AURKB;HSPD1;FBXL20;IFT74;NT5DC1;PDF;PSMB5;HEATR3;E2F3;CCT8;ZNF622;PMS1;E2F7;SEC24B;PPIL1;TRMT10C;PLEKHA1;KIDINS220;YIPF4;SSRP1;PEX13;NLE1;LRPPRC;U2SURP;CUL4A;CENPF;EIF3M;ETNK1;PSMC2;SERBP1;DNAJA2;ASXL2;HDGF;EIF3F;ATP13A3;SLIRP;RAN;EIF3A;METAP2;LAMTOR5"
"2","hsa-miR-193b-3p","101/852",2.17354093215353e-16,3.1668491381477e-13,1.68600827488763e-10,2.45651405651127e-07,-6.35937632751883,229.35093195348,"BUB1B;JADE3;EPRS;SMC3;CDC20;EFTUD2;RUVBL1;LONP2;OIP5;KNTC1;KPNA2;BORA;PUS1;EBNA1BP2;MELK;MTHFD1;FANCD2;NHLRC2;ALDH7A1;ASF1B;DNMT1;CDCA2;CDCA5;CDCA7;NCAPG;NMD3;UBR1;SKA3;NCAPH;PRRC1;ORC6;AP5M1;RACGAP1;ZNF823;ECT2;ZWINT;NDC80;HNRNPM;CDK4;CDK1;NMT1;EZH2;TOP2A;FEN1;FAF1;MCM10;CTDSPL2;BRCA1;KIF11;PRPF19;COX7C;KIF15;XPO1;TK1;NCOA2;CCT2;RFC4;CKAP2L;LRRC40;RABGGTB;UTP18;CCNA2;ASPM;SLC25A15;MRPS9;DDAH1;TMEM33;PTRH2;MCM3;MCM4;PXYLP1;PFDN2;MCM6;MTFR2;SRSF1;HMGCR;TYMS;PRICKLE4;HEATR3;BUB1;UBQLN2;CCT4;USP24;GINS2;SF3A1;NPM1;DONSON;SSRP1;WDR12;SHCBP1;CUL4A;EIF3M;POLE2;HDGF;CIAPIN1;TRIP13;TOMM5;CEP44;SPC25;NUP37;TJP2"
"3","hsa-let-7b-5p","118/1214",1.03250418509956e-12,1.00290573179337e-09,1.82816997984761e-07,0.000177576244042531,-7.91482711100209,218.441582672993,"C5ORF24;CCNT2;ARL6IP1;UBE2D2;CEP120;GPATCH4;IPO9;PTTG1;KHSRP;NUSAP1;UBAP2L;GYG1;ZNF443;DDX18;SMARCC1;SUPT16H;PUS1;CMC1;WDR74;WDR75;TRNT1;WBP11;FBXW2;FANCD2;SNRPE;ADNP;NHLRC2;ALDH7A1;CTBP2;CBFB;ZCCHC9;CDCA7;CDCA8;NOLC1;PDS5A;CCNB2;ORC4;CCNB1;DHX33;PDCD11;MAP7;LLPH;RBM12;NAA50;NOP14;NUP153;BRI3BP;KIAA0391;QDPR;GGCT;YEATS2;COPS2;MANSC1;RAD18;EZH2;MIPEP;SLC35F6;FEN1;USP38;TSEN15;GFM2;NCAPG2;ETFA;PRPF19;AFF4;ZNF644;RBM34;LRRC47;NAA30;MRPS24;TSC22D2;CKAP2;LRRC40;TIMM23;MRPL47;HAUS6;QRSL1;CCNA2;NSMCE4A;TMEM33;NOA1;POLR1B;CKS2;BIRC5;MCM4;NAF1;EEF1E1;SLC25A4;FXN;RBM22;PRIM2;TRUB2;USP14;MYCBP;MRPS33;DDX20;TYMS;AURKB;AURKA;PPM1G;FBXL20;POLD2;POLR2D;IARS2;E2F3;POLR2H;E2F7;ATE1;RRM1;UTP6;KIDINS220;AGL;HIPK1;NLE1;RPIA;POLR3B;SERBP1;NUP35"
"4","hsa-miR-155-5p","90/903",1.77052593408567e-10,1.03186251438513e-07,2.39724336758547e-06,0.00139711343462881,-6.20645991345445,139.363415202025,"CCNT2;GOLT1B;CSE1L;UBE2D2;ECI1;KIF14;RAPH1;TXNDC12;EPRS;TOMM20;HERC4;XPO1;NOB1;SPIN1;LONP2;ZNF644;JARID2;TAPT1;CEP55;CCT2;MORC3;STRBP;COG2;LRRC40;PUS7;CKAP5;RAD23B;THOC7;DNAJC2;MSH2;TMEM33;POLR1B;PSME4;KIAA0368;TFAM;PHIP;EEF1E1;FKBP3;LUC7L2;SKIV2L2;RBM22;DNMT1;CBFB;MRPS34;ATL2;SRSF1;GMPS;MRPL16;MGST2;NCAPG;NOLC1;NMD3;MFF;AURKB;AURKA;PPM1G;PGRMC2;PRRC1;ZNF468;MEST;CBR4;UBQLN2;SNX6;DNAJC19;NAA50;HNRNPA3;SEC24B;EIF2B2;AGL;SLC33A1;TBCA;BRI3BP;LSM3;TADA2B;AIMP1;COPS3;DIAPH3;CMSS1;NASP;YEATS2;RHEB;CDK4;CDK2;HNRNPA3P1;EIF3F;CIAPIN1;TRIP13;RCOR1;EIF3A;METAP2"
"5","hsa-miR-192-5p","93/993",2.20051112184537e-09,1.06871490150957e-06,1.64918746159074e-05,0.00686533180439345,-6.75065960795867,134.571538189417,"ATF1;GPSM2;WDR47;ERCC6L;FEN1;UBE2D2;KIF14;BUB1B;MCM10;TTF2;BRCA1;SMC4;KIF15;CDC20;PSMD6;EDRF1;XPO1;NOB1;SNRPD1;NUF2;C21ORF91;DLGAP5;CEP55;ZNF443;TMPO;ZNF320;RFC4;BORA;DST;CKAP2L;VPS13C;DYRK1A;RECQL;KIF23;FBXW2;ASPM;MRPL50;MCM3;DEPDC1;TRIM59;MCM6;UQCRC2;KIF20A;DTL;USP14;TMED10;UBA5;RNF219;TTK;HMMR;CENPA;NCAPH;ANAPC10;RPAP3;ORC4;BLOC1S6;CAND1;PSMB5;PRRC1;RACGAP1;ZNHIT3;USP1;ZNF823;ECT2;METTL9;C16ORF52;AASDHPPT;CEP78;DNAJC19;PLK4;NAA50;STIL;RRM1;CPSF6;ZNF184;KIDINS220;AGL;KLHL23;STAM;ACADSB;EIF2S1;COQ3;CENPF;KIF18A;CENPK;TRIP13;UBE2K;CKLF;MAD2L1;LIMS1;CDKN3;TJP2;LAMTOR5"
"6","hsa-miR-92a-3p","111/1404",5.77036888730805e-07,0.000129345037981659,0.00134907548886945,0.140400213377342,-9.33455693115381,134.094267401114,"C5ORF24;GEMIN2;ARID4B;THUMPD1;SMC3;IPO5;CCAR1;CDC20;EFTUD2;KIAA1109;SNRPD1;KHSRP;NEK2;UBAP2L;KPNA2;MORC3;DYRK1A;ALG14;RECQL;FBXW2;TUFM;MED7;TOM1L1;ZFYVE16;TFAM;SNRPE;GEMIN6;KIF20A;ZNF277;NUP205;DNMT1;CBFB;COX18;NMD3;FBXO45;UBR1;HNRNPLL;NCAPH;ORC5;CCNB1;ORC6;PPCS;FOPNL;EVI5;CPSF6;EIF2B2;SLC33A1;GOT2;ZWINT;HNRNPM;KIF18B;CNIH1;GGCX;RHEB;DMXL1;CDK1;CPEB2;FAF1;NCAPG2;ETFA;C1ORF174;DNPH1;MRPL3;EDRF1;XPO1;C21ORF91;MRPL9;ENOPH1;GABPA;RABGGTB;RANGAP1;RAD23B;DDAH1;TMEM33;ESRP1;RASA1;MCM3;PFDN2;KIF2C;DTL;GTF2A1;RRN3;C2ORF69;HEATR1;HMGCR;MFF;TANK;AURKB;AURKA;GGA2;TWISTNB;VPS54;IARS2;NUP43;E2F3;ZNF622;CCT7;RRM1;NPM1;PPIL1;PLEKHA1;YIPF4;HIPK1;NLE1;PRC1;GLOD4;NBR1;RLIM;HDGF;OCIAD2;CDKN3"
"7","hsa-miR-215-5p","81/755",4.38586685059805e-11,3.19510400066068e-08,5.898556251711e-07,0.000429709822937146,-5.1762713755591,123.454324553106,"ATF1;GPSM2;WDR47;ERCC6L;FEN1;UBE2D2;KIF14;BUB1B;MCM10;TTF2;BRCA1;SMC4;KIF15;CDC20;PSMD6;EDRF1;NOB1;SNRPD1;NUF2;DLGAP5;CEP55;ZNF443;TMPO;RFC4;BORA;DST;CKAP2L;VPS13C;DYRK1A;RECQL;KIF23;FBXW2;ASPM;MRPL50;MCM3;DEPDC1;TRIM59;MCM6;KIF20A;DTL;USP14;TMED10;UBA5;RNF219;TTK;HMMR;CENPA;NCAPH;ANAPC10;ORC4;BLOC1S6;CAND1;PSMB5;RACGAP1;ZNHIT3;USP1;ECT2;METTL9;AASDHPPT;DNAJC19;PLK4;NAA50;STIL;CPSF6;ZNF184;AGL;KLHL23;STAM;ACADSB;COQ3;CENPF;KIF18A;CENPK;TRIP13;UBE2K;CKLF;MAD2L1;LIMS1;CDKN3;TJP2;LAMTOR5"
"8","hsa-miR-26b-5p","131/1872",2.96529765545215e-05,0.0024688221051393,0.0241062155769085,0.337741998650871,-10.7587758695132,112.170438274137,"ZNF451;MTCH2;ERCC6L;UBE3C;PHAX;CAAP1;SMC4;SNRPD1;MPC2;RUVBL1;KPNA2;ALG9;TBCCD1;DYRK1A;RECQL;PUS7;FBXO11;THOC7;EBNA1BP2;RFX7;KIAA0368;KCTD14;ADNP;UQCRC2;ASF1B;ZCCHC8;SLBP;CDCA3;STXBP3;UBR3;NMD3;DYNC2LI1;ORC6;RACGAP1;SMYD2;MCMBP;NAE1;ECT2;NAA50;NUS1;RABGAP1L;ACBD5;STIL;HSPA4;CPSF2;SUCO;NUP153;ACADSB;LSM3;ZWINT;CHERP;MRPL22;QDPR;HNRNPM;COQ2;NAT1;KIF4A;CDK2;MANSC1;TRMT11;UBE2K;RCOR1;EZH2;MRPS15;FAF1;NCAPG2;FAM208B;MAGT1;BRCA1;FOXM1;C7ORF55-LUC7L2;ACADM;TK1;JARID2;RRP15;TSFM;EED;DIS3;VPS13C;TSC22D2;LRRC40;TFB2M;ASPM;DNAJC2;WRAP73;NDUFS8;PTRH2;MCM3;CKS2;DEPDC1;SDE2;DTL;LUC7L2;SKIV2L2;GTF2A1;USP14;STOML2;FH;NDUFB5;NIP7;DCTN4;MRPS34;TTK;UQCR11;TYMS;HSPA13;HSPD1;CRYZ;ATAD2B;REPIN1;PDSS2;VPS54;POLR2H;ZNF468;CCT7;METTL9;SMNDC1;E2F7;MAP4K3;GADD45GIP1;MDH1;PLEKHA1;AGL;DONSON;HIPK1;PSMC6;DNAJA2;OCIAD2;SPC25;MAD2L1;METAP2"
"9","hsa-miR-30a-5p","72/733",2.35494561955238e-08,8.37119540388048e-06,3.96703528813206e-05,0.0142982079358711,-5.67188382670667,99.6218926632405,"ATF1;UBE3C;PAK1IP1;DOCK7;CPOX;JADE3;THUMPD1;KIF11;ADO;PRPF19;AFF4;CDC20;XPO1;ZXDB;RBM34;RRP15;ALG9;EED;WDR74;WDR75;SARS;RAD23B;DNAJC2;DYNC1LI1;DBF4;TFDP1;DDAH1;MTF2;PSME4;ANKRA2;DTL;DNMT1;TMED10;CBFB;NIP7;DCTN4;IREB2;ATL2;MGST2;FBXO45;TANK;CORO1C;PPP1R2;CAND1;DHX33;POLR2B;PNPO;PLXNA1;LRRC8B;SEC24B;NOP14;UTP6;FAHD1;NIFK;CBX3;FANCL;KIDINS220;CPSF3;SLC33A1;RPP40;WDR12;LARP4;PAICS;MZT1;FANCF;GGCT;YRDC;HNRNPM;POLR3E;HDGF;NDUFAF1;TOMM5"
"10","hsa-miR-186-5p","73/749",2.58547558802074e-08,8.37119540388048e-06,4.41605598568427e-05,0.0142982079358711,-5.4674216122839,95.5200724413905,"TOP2A;SRP19;MRPS15;SETD2;SLC4A1AP;TSEN15;KIF14;RAPH1;ZC3H8;BRCA1;KIF11;FOXM1;CCAR1;PTTG1;FPGT;KHSRP;NEK2;KIF21A;DLGAP5;COG8;SUPT16H;VPS13C;TSC22D2;COG2;HAUS6;MRPL45;CKAP5;TUFM;ILF3;POLR1B;TCP1;DEPDC1;SDE2;TRIM59;PHIP;CD46;NDUFB6;COX17;ATL2;MFF;METTL21A;FAM117B;ORC5;SCFD1;BLOC1S6;CAND1;PPCS;PTPMT1;POLR2D;PLXNA1;BUB1;AASDHPPT;CCT4;SNX6;SEC24B;MDH1;CBX3;PTGES3;NDUFA2;TBCA;ZWINT;CHERP;SRPK1;AIMP1;CCT6A;YRDC;NASP;RLIM;NMT1;HDGF;HNRNPC;UBE2K;RAN"
"11","hsa-miR-24-3p","77/854",2.69878435889275e-07,7.14932511073953e-05,0.000272412016279218,0.0610622011875109,-6.07119416126518,91.8285979363477,"SRP19;ZNF451;DBR1;FEN1;FAF1;HMGB2;MCM10;PHAX;JADE3;BRCA1;TXNDC16;MED17;CCAR1;HINT1;NUDCD2;SCML1;SNRPD1;ZXDB;KHSRP;RRP12;JARID2;AGFG1;TBCCD1;MRPS24;ACTL6A;TSC22D2;VRK1;CCNA2;SLC25A15;DBF4;TMEM33;POLR1B;MTF2;DEPDC1;MCM4;NUP54;DTL;SLU7;RBM22;POPDC2;TRUB2;GTF3C6;CDCA7;GMPS;MALSU1;AURKB;AURKA;GGA2;BCL2L12;CCNB1;PDF;AP5M1;EXOSC8;POLR2D;TMEM209;NUP43;E2F3;NAE1;DTD2;STIL;NOP14;SLC33A1;CPSF2;KLHL23;FANCF;YRDC;KIF18B;NASP;GGCX;LYRM4;CDK4;DNAJC10;CDK1;ABCE1;UBE2K;METAP2;LIMS1"
"12","hsa-miR-484","80/890",1.77589914823515e-07,5.17497011795721e-05,0.0002261856047408,0.0549254043512243,-5.73268978629461,89.1077192591361,"MTCH2;CCNT2;FAF1;GTF2B;GPATCH4;JADE3;BRCA1;SMC4;C14ORF166;IPO5;MRPL3;KIAA1109;CWC22;UBAP2L;KNTC1;ENOPH1;HMGN1;EIF5B;TIPIN;SUPT16H;DST;MRPS24;EED;COG1;TIMM23;GNL2;CKAP5;MRPL46;FBXW2;ILF3;AEBP2;KARS;TEP1;NOA1;PTRH2;TIMELESS;TFAM;BIRC5;NUP54;NHLRC2;GART;GTF3C3;DNMT1;DCTN4;ATL2;NOLC1;NMD3;MTIF2;TYMS;NCAPH;PPM1G;BLOC1S6;ORC6;RACGAP1;PLXNA1;SRSF10;EMC8;ZBED4;UBQLN2;NUS1;HNRNPA3;AGL;GOT2;SUCO;PHKB;HIPK1;GTF2H3;NLE1;YRDC;COPS3;HNRNPM;NASP;UQCRQ;APEX1;PSMC2;HNRNPC;FARSA;POLR3K;EIF3A;EZH2"
"13","hsa-miR-615-3p","77/891",1.40745605270903e-06,0.000273421795839608,0.000858557594743872,0.119135087194459,-5.76567503608906,77.6851296834608,"BTG3;MRPS15;MAGEF1;KIF14;THUMPD3;MCM10;SMC3;HMGN4;KIAA1109;RPL36AL;SNRPD1;KHSRP;CWC22;RAVER2;CHAMP1;JARID2;DNM1L;TMPO;SUPT16H;DST;COMMD2;PAPD4;MRPL46;TUFM;EBNA1BP2;ILF3;ZFYVE16;TMEM33;TCP1;TIMELESS;SDE2;PFDN2;NAF1;GART;DAP3;MCM2;STOML2;CBFB;ANP32A;NIP7;IREB2;HEATR1;UBR3;DLST;NOLC1;UQCR11;HMGCR;PDS5A;TYMS;PRICKLE4;PDCD11;POLR2B;PLXNA1;BUB3;CCT8;CCT7;GADD45GIP1;GINS2;SF3A1;PPIL1;HSPA4;LRBA;HIPK1;MED13L;CHERP;CUL4A;HNRNPM;EIF3M;DNAJC10;SERBP1;NDUFAB1;DNAJA2;NBR1;NMT1;HDGF;HNRNPC;RAN"
"14","hsa-miR-93-5p","90/1220",9.6605747321635e-05,0.00639793517489192,0.0197495709227184,0.31448223862733,-8.31623801131107,76.8825586175303,"ANKRD13C;BTG3;SLC35F6;NUP107;DDX46;HMGB2;CPOX;ARID4B;FNBP1L;IPO5;MED17;NOB1;SPTLC2;UBAP2L;DNM1L;KPNA2;MTPAP;CMTR2;RFC3;PCID2;NAA30;C14ORF119;VPS13C;CKAP2;KIF23;ZNF12;RANGAP1;TANC1;ACAP2;MELK;POLR1B;TFAM;SPOPL;BIRC5;PXYLP1;CD46;EAPP;NUP205;C11ORF54;RRN3;C2ORF69;DCTN4;UBR1;FAM117B;ZBTB41;PRICKLE4;RACGAP1;ISOC1;MAP7;PLXNA1;E2F3;LLPH;CCT8;C16ORF52;NAA50;ZNF143;RABGAP1L;ACBD5;ZRANB1;NPM1;FAHD1;EIF2B2;PLEKHA1;CBX3;PTGES3;YIPF4;SUCO;NUP153;GTF2H3;BRI3BP;ACADSB;EIF2S1;LSM3;MZT1;U2SURP;MED13L;GPN3;SRPK1;TADA2B;HNRNPM;REST;COQ2;HOOK1;DNAJC10;RLIM;NUP35;HDGF;RAN;EZH2;MAD2L1"
"15","hsa-miR-15a-5p","65/716",1.87168731333939e-06,0.000340881051941936,0.000690528048836893,0.105905196542669,-5.34977177154508,70.5563756864035,"ATF2;MCFD2;CCNT2;UBE3C;ASNSD1;RAPH1;ATP5G3;BRCA1;AFF4;EFTUD2;GOLGA5;PPIP5K2;TLK1;JARID2;ZNF367;GABPA;CEP55;HSDL2;SUPT16H;TBCCD1;TSC22D2;KIF23;RAD23B;MSH2;TMEM161B;LRRC57;STXBP3;SRSF1;UBR3;OMA1;REPIN1;BCL2L12;FBXL20;IFT74;NT5DC1;ORC4;PSMB5;RACGAP1;PNPO;E2F3;ZNF622;PMS1;E2F7;SNX6;PPIL1;EIF2B2;PLEKHA1;PHKB;SSRP1;PEX13;LRPPRC;U2SURP;SRPK1;TADA2B;YRDC;ETNK1;DNAJC10;SERBP1;ASXL2;CDK1;TRMT13;HDGF;ATP13A3;CPEB2;RCOR1"
"16","hsa-miR-1827","69/834",2.12425557191156e-05,0.00224752708162496,0.00422297708897691,0.183412439677473,-6.42730774339018,69.1546436510641,"ZNF451;SLC35F6;CCNT2;MRPS14;PAK1IP1;NCAPG2;ZC3H8;PHAX;C1ORF174;SMC4;TXNDC16;MED17;HINT1;SNRPD1;PAPOLG;MRPL9;MTPAP;TIPIN;TBCCD1;MAGI3;BROX;NME2;FBXW2;THAP1;MED7;NIF3L1;ACAP2;TMEM33;ZNF639;NOA1;NDUFS5;PTRH2;TIMELESS;SDE2;GEMIN6;NHLRC2;UMPS;FXN;NUP205;C11ORF54;TMED10;GTF3C6;COX18;IREB2;GTPBP10;UBR1;MRPS30;NME1-NME2;CAND1;SPAST;NUP85;PLXNA1;TMEM209;FOPNL;DTD2;RNF20;NOP14;FAHD1;KLHL23;KIAA0391;QDPR;GGCX;LYRM4;SERBP1;RLIM;MPLKIP;MANSC1;OCIAD2;PPIL4"
"17","hsa-miR-590-3p","47/390",1.74972325141538e-08,7.28384793517772e-06,1.07357307092179e-05,0.00521398654777685,-3.64160141817712,65.0434554098336,"TRUB1;SLC35F6;NUP205;USP38;NDUFB5;IREB2;JMJD1C;GSKIP;FNBP1L;HSPA13;IFT74;CCNB1;CAND1;RACGAP1;TRA2B;KHSRP;C7ORF55-LUC7L2;OIP5;TK1;NAA30;PLEKHA1;NUP133;YIPF4;PAPD4;HIPK1;PEX13;MZT1;CTTNBP2NL;MED13L;FANCF;MRPL50;DDAH1;GGCX;AEBP2;TMEM33;ZNF639;NOA1;DMXL1;DNAJC10;CDK1;DEPDC1;ATP13A3;NHLRC2;SLC25A4;LUC7L2;LIMS1;C16ORF87"
"18","hsa-miR-6499-3p","69/880",0.000111840911334241,0.00658963991767837,0.0127137581832127,0.261614315677668,-6.71931590096467,61.135246410712,"GPSM2;POP5;ZNF451;MRPS14;DOCK7;NCAPG2;OLA1;ZC3H8;SMC4;MTO1;TXNDC16;MED17;SPTLC2;SNRPD1;PAPOLG;MTPAP;ZYG11B;TIPIN;NAA30;ALG9;TBCCD1;MAGI3;BROX;MRPS23;ALG14;FBXW2;MED7;SLC25A15;EBNA1BP2;MTHFD1;TMEM33;TEP1;ATP5S;TRUB2;PSMD12;C11ORF54;MYCBP;GTF3C6;COX18;IREB2;ATL2;SRSF1;MRPL17;TANK;MRPL57;CCNB1;CAND1;ORC6;MARVELD2;RACGAP1;USP1;E2F3;FOPNL;EVI5;ACBD5;FAHD1;YIPF4;WDR12;KIAA0391;MRPL22;GGCX;LYRM4;TMEM56;RLIM;MPLKIP;OCIAD2;POLR3K;PPIL4;LIMS1"
"19","hsa-miR-30c-5p","53/520",5.60278366703627e-07,0.000129345037981659,0.000182512519810813,0.0483492257026098,-4.16807106266186,59.9986831000555,"MTCH2;UBE3C;UBE2D2;BCCIP;CPOX;JADE3;KIF11;ADO;AFF4;HERC4;XPO1;IPO9;ZXDB;MTPAP;ALG9;EED;DIS3;DNAJB14;RAD23B;DBF4;TFDP1;DDAH1;RASA1;MTF2;SDE2;BIRC5;ANKRA2;GTF3C3;DNMT1;DCTN4;YTHDC2;IREB2;FBXO45;TANK;PPP1R2;CAND1;TRA2B;PLXNA1;E2F3;LRRC8B;LLPH;ECT2;CBX3;FANCL;HSPA4;EIF2S1;NLE1;MZT1;FANCF;POLR3E;HNRNPC;ABCE1;TOMM5"
"20","hsa-miR-7977","60/662",4.91449294947376e-06,0.000753728023935081,0.00113903092747193,0.140400213377342,-4.8573871233048,59.3734067584679,"MRPS17;SRP19;ZNF451;DBR1;ERCC6L;DOCK7;NCAPG2;PHAX;NUDT5;TXNDC16;NUDCD2;SNRPD1;OIP5;LRRC47;TIPIN;ALG9;TBCCD1;STRBP;BROX;WDR75;THAP1;EBNA1BP2;ACAP2;NDUFS5;PTRH2;NHLRC2;POPDC2;GTF3C6;COX18;IREB2;GMPS;FBXO45;METTL21A;GGA2;PDF;SPAST;MARVELD2;NUP43;FOPNL;EVI5;STIL;RAB4A;FAHD1;PLEKHA1;YIPF4;SLC33A1;CPSF2;KLHL23;ZWINT;FANCF;TIMM10B;GGCX;LYRM4;UQCRQ;APEX1;DNAJC10;CDK2;RLIM;HDGF;MANSC1"
"21","hsa-miR-15b-5p","64/759",2.37988412201561e-05,0.00224752708162496,0.00389996620840506,0.183412439677473,-5.47896876328616,58.3284092777449,"MCFD2;CCNT2;UBE3C;RAPH1;CPOX;ATP5G3;AFF4;EFTUD2;PPIP5K2;TLK1;OIP5;JARID2;ZNF367;GABPA;CEP55;EIF5B;NAA30;SUPT16H;TBCCD1;TSC22D2;KIF23;CKAP5;RAD23B;TCP1;TMEM161B;LRRC57;STXBP3;SRSF1;UBR3;NUP160;BCL2L12;FBXL20;IFT74;ORC4;PSMB5;RACGAP1;PNPO;E2F3;ZNF622;E2F7;NPM1;PPIL1;EIF2B2;MDH1;PLEKHA1;SSRP1;PEX13;LRPPRC;U2SURP;SRPK1;TADA2B;YRDC;HNRNPM;CDK4;ETNK1;DNAJC10;SERBP1;RLIM;CDK1;HDGF;STT3B;ATP13A3;CPEB2;RCOR1"
"22","hsa-miR-21-5p","57/611",3.55036542799638e-06,0.000608574403363614,0.000810368460660001,0.118070684718162,-4.44920318980759,55.8306483584386,"TOP2A;ATF2;SETD2;ABCD3;DDX46;DOCK7;RAPH1;JADE3;BRCA1;EDRF1;SPIN1;DNM1L;SPG11;ZNF367;ZYG11B;NAA30;MORC3;ATMIN;STRBP;CKAP5;FBXO11;LATS1;ZFYVE16;DDAH1;MSH2;RASA1;TRIM59;PHIP;ADNP;RAPGEF6;ISCU;GTF2A1;LRRC57;ANP32A;IREB2;UBR3;NCAPG;ATAD2B;ARHGAP21;ORC4;PGRMC2;PRRC1;VPS54;E2F3;SMNDC1;TSNAX;NAA50;ACBD5;ZRANB1;PLEKHA1;EIF2S1;PLEKHA8;REST;POLR3B;TMEM56;ETNK1;AGGF1"
"23","hsa-miR-195-5p","57/639",1.35309492000243e-05,0.00179223572585776,0.00208754510623886,0.173803041130858,-4.93596144905142,55.3347486569129,"MCFD2;CCNT2;UBE3C;RAPH1;ATP5G3;AFF4;EFTUD2;PPIP5K2;TLK1;KIF21A;JARID2;ZNF367;GABPA;CEP55;SUPT16H;TBCCD1;TSC22D2;KIF23;RAD23B;BIRC5;TMEM161B;LRRC57;RPL10;STXBP3;SRSF1;UBR3;NOLC1;BCL2L12;FBXL20;IFT74;ORC4;CAND1;PSMB5;RACGAP1;PNPO;E2F3;ZNF622;E2F7;PPIL1;EIF2B2;PLEKHA1;SSRP1;PEX13;LRPPRC;U2SURP;SRPK1;TADA2B;YRDC;CDK4;ETNK1;DNAJC10;SERBP1;CDK1;HDGF;ATP13A3;CPEB2;RCOR1"
"24","hsa-miR-1-3p","70/920",0.000242223558390991,0.0102295572340775,0.0214785856766198,0.324357931587851,-5.8949634639987,49.0793993998572,"SRP19;CETN3;CPOX;DPY30;SMC4;FBXO22;EFTUD2;EDRF1;IPO9;CHAMP1;LONP2;SMARCC1;COMMD2;DYNC1LI1;MSH2;TMX1;MCM3;TFAM;MCM4;PXYLP1;KIF2C;PHIP;MCM6;SOS2;MCM2;SLBP;CTBP2;ANP32A;STXBP3;GTF3C6;NCAPG;FBXO45;NUP160;HSPD1;CORO1C;PGRMC2;CAND1;PTPMT1;TRA2B;ORC3;TMEM68;MIER1;LRRC8B;ZNF622;CBR4;SNX6;RABGAP1L;HNRNPA3;RRM1;NIFK;HSPA4;CPSF3;RPP40;LNPEP;LARP4;BRI3BP;FBXO33;CENPF;HOOK1;CDK4;ETNK1;KIF4A;DNAJC10;ASXL2;HNRNPD;CEBPZ;OCIAD2;NT5C1B-RDH14;MAD2L1;LIMS1"
"25","hsa-miR-6807-5p","52/576",2.330771403809e-05,0.00224752708162496,0.00256454275800016,0.174633868466468,-4.59157796070562,48.977104829902,"SLC35F6;FEN1;NCAPG2;ZC3H8;SMC4;MED17;SPTLC2;PPIP5K2;SNRPD1;ZNF320;TIPIN;NAA30;MAGI3;SLC30A5;ALG14;FBXW2;SLC25A15;EBNA1BP2;TMEM33;TMX1;EHHADH;ZNF277;TRUB2;NUP205;C11ORF54;GTF3C6;IREB2;ZCCHC9;SPHAR;CORO1C;GGA2;ZNHIT6;TMEM209;EVI5;CEP78;RABGAP1L;ACBD5;RRM1;RAB4A;RPL35A;GTF2H3;PAICS;FBXO33;LSM3;KIF18B;LYRM4;DNAJC10;RLIM;OCIAD2;EIF3F;COPS8;PPIL4"
